,x,y,labels,ACE2,TMPRSS2,EPCAM,a_labels,t_labels,e_labels
12221,5.140525818,1.603969097,2,0.0,0.0,0.249937922,2,2,2
12222,6.264289856,1.368597627,2,0.0,0.0,0.0,2,2,2
12223,6.354682922,1.434215307,2,0.0,0.0,0.0,2,2,2
12224,5.922572136,1.188271761,2,0.0,0.0,0.0,2,2,2
12225,5.868990898,1.916206598,2,0.0,0.0,0.0,2,2,2
12226,5.809863091,1.106441498,2,0.0,0.0,0.0,2,2,2
12227,5.614183903,3.200069666,2,0.0,0.0,0.0,2,2,2
12228,5.871189117,3.13710928,2,0.0,0.0,0.0,2,2,2
12229,5.265748501,1.205376744,2,0.0,0.0,0.0,2,2,2
12230,5.549294472,1.894325852,2,0.0,0.0,0.0,2,2,2
12231,4.497437954,2.553000212,2,0.0,0.0,0.0,2,2,2
12232,5.294831276,1.281974196,2,0.0,0.0,0.0,2,2,2
12233,5.344361782,2.326607227,2,0.0,0.0,0.0,2,2,2
12234,6.591831207,1.633304119,2,0.0,0.0,0.0,2,2,2
12235,6.084484577,2.090276718,2,0.0,0.0,0.0,2,2,2
12236,5.959588051,1.02426672,2,0.0,0.0,0.0,2,2,2
12237,5.150524616,2.483469963,2,0.0,0.0,0.0,2,2,2
12238,5.507709026,1.908284664,2,0.0,0.0,0.0,2,2,2
12239,5.381745815,1.33201158,2,0.0,0.0,0.0,2,2,2
12240,6.244678497,1.691545963,2,0.0,0.0,0.0,2,2,2
12241,5.949023247,2.245258331,2,0.0,0.0,0.0,2,2,2
12242,5.16016674,2.112555742,2,0.0,0.0,0.0,2,2,2
12243,6.577621937,1.239472151,2,0.0,0.263793617,0.0,2,2,2
12244,5.690511227,1.612580299,2,0.0,0.0,0.0,2,2,2
12245,6.071051121,1.312457204,2,0.0,0.0,0.0,2,2,2
12246,4.967830658,2.106882334,2,0.0,0.0,0.0,2,2,2
12247,5.799538136,1.255249858,2,0.0,0.0,0.0,2,2,2
12248,6.062595844,1.110547185,2,0.0,0.0,0.0,2,2,2
12249,6.088970661,1.587020636,2,0.0,0.0,0.0,2,2,2
12250,5.539923668,2.421834707,2,0.0,0.0,0.0,2,2,2
12251,6.205200195,1.228235483,2,0.0,0.0,0.0,2,2,2
12252,6.285778046,1.581594229,2,0.0,0.0,0.0,2,2,2
12253,6.236020565,1.479301691,2,0.0,0.0,0.0,2,2,2
12254,6.06540823,1.842835546,2,0.0,0.0,0.0,2,2,2
12255,5.588199615,1.486748338,2,0.0,0.0,0.0,2,2,2
12256,6.804859161,1.259883523,2,0.0,0.0,0.0,2,2,2
12257,4.792565346,1.630291939,2,0.0,0.0,0.0,2,2,2
12258,5.374013424,2.339286327,2,0.0,0.0,0.0,2,2,2
12259,6.020876884,1.005584002,2,0.0,0.0,0.0,2,2,2
12260,6.79379797,1.412539482,2,0.0,0.0,0.0,2,2,2
12261,6.490773678,2.023109198,2,0.0,0.0,0.0,2,2,2
12262,5.144806385,1.587950706,2,0.0,0.0,0.0,2,2,2
12263,6.280733109,1.757916212,2,0.0,0.0,0.0,2,2,2
12264,5.843027115,1.336838126,2,0.0,0.0,0.0,2,2,2
12265,6.846248627,1.0283916,2,0.0,0.0,0.0,2,2,2
12266,5.350962162,1.772840977,2,0.0,0.0,0.0,2,2,2
12267,6.096283436,1.998394728,2,0.0,0.0,0.0,2,2,2
12268,5.86267519,2.006851912,2,0.0,0.0,0.0,2,2,2
12269,5.580106258,1.994603395,2,0.0,0.0,0.0,2,2,2
12270,5.708449841,2.083778143,2,0.0,0.0,0.0,2,2,2
12271,5.386902809,2.162456036,2,0.0,0.0,0.0,2,2,2
12272,5.971775532,2.00225234,2,0.0,0.0,0.0,2,2,2
12273,5.200798988,1.632083297,2,0.0,0.0,0.0,2,2,2
12274,6.03101778,1.695077181,2,0.0,0.0,0.0,2,2,2
12275,5.36615181,2.388249874,2,0.0,0.0,0.0,2,2,2
12276,5.972846985,1.673058271,2,0.0,0.0,0.0,2,2,2
12277,5.922514915,1.139350414,2,0.0,0.0,0.0,2,2,2
12278,5.483962059,2.577144861,2,0.0,0.0,0.0,2,2,2
12279,5.50483799,1.3818748,2,0.0,0.0,0.0,2,2,2
12280,6.693761349,1.973304868,2,0.0,0.0,0.0,2,2,2
12281,6.149478436,1.568989515,2,0.0,0.0,0.0,2,2,2
12282,6.043977737,1.027227044,2,0.0,0.0,0.0,2,2,2
12283,5.741772652,1.405074835,2,0.0,0.0,0.0,2,2,2
12284,6.002217293,1.199942112,2,0.0,0.0,0.0,2,2,2
12285,4.766313076,1.648203373,2,0.0,0.0,0.0,2,2,2
12286,5.597890854,1.798962355,2,0.0,0.0,0.0,2,2,2
12287,5.322389603,1.415153742,2,0.0,0.0,0.0,2,2,2
12288,6.203372478,2.268188953,2,0.0,0.0,0.0,2,2,2
12289,5.414678574,2.952165127,2,0.0,0.0,0.0,2,2,2
12290,6.293684483,1.514589667,2,0.0,0.0,0.0,2,2,2
12291,5.631064892,1.685079098,2,0.0,0.0,0.0,2,2,2
12292,6.672398567,1.83494103,2,0.0,0.0,0.0,2,2,2
12293,5.474708557,1.815235496,2,0.0,0.0,0.0,2,2,2
12294,4.858259201,3.752430201,2,0.0,0.0,0.0,2,2,2
12295,5.276757717,1.62904489,2,0.0,0.0,0.0,2,2,2
12296,6.335941792,1.569682837,2,0.0,0.0,0.0,2,2,2
12297,5.235965252,1.701642871,2,0.0,0.0,0.0,2,2,2
12298,5.336745262,1.799652696,2,0.0,0.0,0.0,2,2,2
12299,5.173053741,1.505114079,2,0.0,0.0,0.0,2,2,2
12300,6.013798714,1.604208589,2,0.0,0.0,0.0,2,2,2
12301,5.225622654,2.33658576,2,0.0,0.0,0.0,2,2,2
12302,6.202151299,1.341363788,2,0.0,0.0,0.0,2,2,2
12303,6.043976784,2.375852585,2,0.0,0.0,0.0,2,2,2
12304,6.848351479,0.989954293,2,0.0,0.0,0.0,2,2,2
12305,5.639594555,1.107783198,2,0.0,0.0,0.0,2,2,2
12306,6.072327614,3.397319317,2,0.0,0.0,0.0,2,2,2
12307,6.484811306,1.589394212,2,0.0,0.0,0.0,2,2,2
12308,5.935365677,1.754820585,2,0.0,0.0,0.0,2,2,2
12309,6.356878757,1.318357348,2,0.0,0.0,0.0,2,2,2
12310,4.968829155,2.00942874,2,0.0,0.0,0.0,2,2,2
12311,6.015685558,1.288796544,2,0.0,0.0,0.0,2,2,2
12312,5.690428734,1.481684089,2,0.0,0.0,0.0,2,2,2
12313,6.618215084,1.02738142,2,0.0,0.0,0.0,2,2,2
12314,7.070730686,1.145345211,2,0.0,0.0,0.0,2,2,2
12315,6.314385891,1.189979076,2,0.0,0.0,0.0,2,2,2
12316,6.403461456,1.412356019,2,0.0,0.0,0.0,2,2,2
12317,6.418401241,1.502382398,2,0.0,0.0,0.0,2,2,2
12318,6.589028358,1.539260983,2,0.0,0.0,0.0,2,2,2
12319,6.097302437,1.982540727,2,0.0,0.0,0.0,2,2,2
12320,6.110330582,1.256876469,2,0.0,0.0,0.0,2,2,2
12321,6.298382282,1.874871612,2,0.0,0.0,0.0,2,2,2
12322,6.034500599,1.530972958,2,0.0,0.0,0.0,2,2,2
12323,6.463984489,0.995144844,2,0.0,0.0,0.836141229,2,2,2
12324,5.862577438,3.033599377,2,0.0,0.0,0.0,2,2,2
12325,6.606570244,1.957954168,2,0.0,0.0,0.0,2,2,2
12326,5.304121494,1.757034302,2,0.0,0.0,0.374310315,2,2,2
12327,5.455494404,2.562670469,2,0.0,0.0,0.0,2,2,2
12328,6.881716728,1.239263415,2,0.0,0.0,0.0,2,2,2
12329,6.293262005,2.349000216,2,0.0,0.0,0.0,2,2,2
12330,5.830645561,2.187591076,2,0.0,0.0,0.0,2,2,2
12331,6.8729105,1.483526111,2,0.0,0.0,0.0,2,2,2
12332,6.344427586,1.081548929,2,0.0,0.0,0.0,2,2,2
12333,6.301451206,2.521303177,2,0.0,0.0,0.0,2,2,2
12334,6.643790722,1.396940351,2,0.0,0.0,0.0,2,2,2
12335,6.858617783,1.201750517,2,0.0,0.0,0.0,2,2,2
12336,6.394149303,0.980993271,2,0.0,0.0,0.0,2,2,2
12337,6.298803806,1.687533855,2,0.0,0.0,0.0,2,2,2
12338,5.690440655,1.170875669,2,0.0,0.0,0.0,2,2,2
12339,6.4381814,1.981086016,2,0.0,0.0,0.0,2,2,2
12340,6.718855858,2.056706429,2,0.0,0.0,0.0,2,2,2
12341,5.460562229,1.346647978,2,0.0,0.0,0.0,2,2,2
12342,6.271433353,2.176145554,2,0.0,0.0,0.0,2,2,2
12343,6.432253838,2.135647774,2,0.0,0.0,0.0,2,2,2
12344,6.587186337,1.150138617,2,0.0,0.0,0.0,2,2,2
12345,6.128918648,1.519506931,2,0.0,0.0,0.0,2,2,2
12346,5.478709221,2.643945456,2,0.0,0.0,0.0,2,2,2
12347,6.261196613,2.871265888,2,0.0,0.0,0.0,2,2,2
12348,6.038177013,1.155614972,2,0.0,0.0,0.0,2,2,2
12349,5.745601654,2.03678751,2,0.0,0.0,0.0,2,2,2
12350,6.483020306,1.239006519,2,0.0,0.0,0.0,2,2,2
12351,5.510515213,1.489873528,2,0.0,0.0,0.0,2,2,2
12352,6.513782024,1.035431027,2,0.0,0.0,0.0,2,2,2
12353,6.245588779,2.256796122,2,0.0,0.0,0.0,2,2,2
12354,6.257145882,1.701580882,2,0.0,0.0,0.0,2,2,2
12355,5.804633617,1.050316453,2,0.0,0.0,0.0,2,2,2
12356,5.019951344,1.96858716,2,0.0,0.0,0.0,2,2,2
12357,5.926757813,2.202074051,2,0.0,0.0,0.0,2,2,2
12358,6.180823326,1.229684711,2,0.0,0.0,0.0,2,2,2
12359,6.354615688,1.083378315,2,0.0,0.0,0.0,2,2,2
12360,6.519402504,0.96201247,2,0.0,0.0,0.0,2,2,2
12361,5.379364967,1.836444974,2,0.0,0.0,0.0,2,2,2
12362,5.071837425,1.769874573,2,0.0,0.0,0.0,2,2,2
12363,5.317560673,1.598595262,2,0.0,0.0,0.0,2,2,2
12364,5.766854763,1.206352592,2,0.0,0.0,0.0,2,2,2
12365,4.967244625,1.723812938,2,0.0,0.0,0.0,2,2,2
12366,6.85172224,1.750423193,2,0.0,0.0,0.0,2,2,2
12367,5.919017315,2.385422707,2,0.0,0.0,0.0,2,2,2
12368,6.388430119,1.451188684,2,0.0,0.0,0.0,2,2,2
12369,6.352844238,1.601675987,2,0.0,0.0,0.0,2,2,2
12370,6.032988071,3.379162312,2,0.0,0.0,0.0,2,2,2
12371,5.324000835,1.564202666,2,0.0,0.0,0.0,2,2,2
12372,6.180738449,0.982634604,2,0.0,0.0,0.0,2,2,2
12373,5.918831825,1.397114873,2,0.0,0.0,0.0,2,2,2
12374,7.00440836,1.964908957,2,0.0,0.0,0.0,2,2,2
12375,7.050719738,1.601836085,2,0.0,0.0,0.0,2,2,2
12376,6.004790306,1.936436176,2,0.0,0.0,0.0,2,2,2
12377,5.950344563,2.322026968,2,0.0,0.0,0.0,2,2,2
12378,5.400782108,1.2614398,2,0.0,0.0,0.0,2,2,2
12379,5.940312862,0.920070648,2,0.0,0.0,0.0,2,2,2
12380,5.103482723,2.028780937,2,0.0,0.0,0.0,2,2,2
12381,5.682498455,1.594055891,2,0.0,0.0,0.0,2,2,2
12382,6.353601933,1.403199434,2,0.0,0.0,0.0,2,2,2
12383,5.64778614,1.836363435,2,0.0,0.0,0.0,2,2,2
12384,5.693367004,1.786643863,2,0.0,0.0,0.0,2,2,2
12385,5.047955036,2.415870428,2,0.0,0.0,0.0,2,2,2
12386,6.182519913,1.66236794,2,0.0,0.0,0.0,2,2,2
12387,5.765388966,1.669006109,2,0.0,0.0,0.0,2,2,2
12388,5.872432709,1.954512835,2,0.0,0.0,0.0,2,2,2
12389,6.527792454,1.913270354,2,0.0,0.0,0.0,2,2,2
12390,6.796005249,0.958693326,2,0.0,0.0,0.0,2,2,2
12391,5.971955299,1.761708856,2,0.0,0.0,0.32908532,2,2,2
12392,5.660809994,1.834603071,2,0.0,0.0,0.0,2,2,2
12393,6.122626781,1.080847383,2,0.0,0.0,0.0,2,2,2
12394,5.718636513,1.319278836,2,0.0,0.0,0.0,2,2,2
12395,6.018557549,2.214602709,2,0.0,0.0,0.0,2,2,2
12396,6.225994587,3.067523956,2,0.0,0.0,0.0,2,2,2
12397,6.266611099,1.934190989,2,0.0,0.0,0.0,2,2,2
12398,5.380549431,1.408854961,2,0.0,0.0,0.0,2,2,2
12399,5.631855488,2.086694479,2,0.0,0.0,0.0,2,2,2
12400,6.350291252,1.910030723,2,0.0,0.0,0.0,2,2,2
12401,5.488870621,3.127565861,2,0.0,0.0,0.0,2,2,2
12402,6.811813831,1.588243008,2,0.0,0.0,0.0,2,2,2
12403,5.234309196,2.434067011,2,0.0,0.0,0.0,2,2,2
12404,4.749567509,2.076202869,2,0.0,0.0,0.0,2,2,2
12405,5.41988802,1.332718134,2,0.0,0.0,0.0,2,2,2
12406,6.165978909,2.637839556,2,0.0,0.0,0.0,2,2,2
12407,6.1952281,1.202549219,2,0.0,0.0,0.0,2,2,2
12408,5.518270016,1.670903444,2,0.0,0.0,0.0,2,2,2
12409,6.3737607,2.085291147,2,0.0,0.0,0.0,2,2,2
12410,5.682780266,2.297343969,2,0.0,0.0,0.0,2,2,2
12411,5.051140308,1.8324821,2,0.0,0.0,0.0,2,2,2
12412,6.606331348,1.39691186,2,0.0,0.0,0.0,2,2,2
12413,5.558653831,2.007679462,2,0.0,0.0,0.0,2,2,2
12414,6.076803684,1.129446268,2,0.0,0.0,0.0,2,2,2
12415,6.343102455,2.091475487,2,0.0,0.0,0.0,2,2,2
12416,5.918128967,2.077689171,2,0.0,0.0,0.0,2,2,2
12417,5.334926605,1.253798366,2,0.0,0.0,0.0,2,2,2
12418,5.247134686,1.879050136,2,0.0,0.0,0.0,2,2,2
12419,4.971656322,2.093878031,2,0.0,0.0,0.0,2,2,2
12420,5.717821121,1.926678658,2,0.0,0.0,0.0,2,2,2
12421,5.658504486,2.3474648,2,0.0,0.0,0.0,2,2,2
12422,5.027965546,1.830008388,2,0.0,0.0,0.0,2,2,2
12423,5.151083469,1.622521281,2,0.0,0.0,0.0,2,2,2
12424,6.388715267,1.686258435,2,0.0,0.0,0.0,2,2,2
12425,5.773810863,1.887426615,2,0.0,0.0,0.0,2,2,2
12426,5.512260437,1.965016484,2,0.0,0.0,0.0,2,2,2
12427,6.091151714,1.297645688,2,0.0,0.0,0.0,2,2,2
12428,6.356026173,2.387470722,2,0.0,0.0,0.0,2,2,2
12429,5.949872017,1.739764094,2,0.0,0.0,0.0,2,2,2
12430,6.975094795,0.907834709,2,0.0,0.0,0.0,2,2,2
12431,6.965582848,0.939486802,2,0.0,0.0,0.179674014,2,2,2
12432,5.942974091,1.401287675,2,0.0,0.0,0.0,2,2,2
12433,5.715542793,2.383829355,2,0.0,0.0,0.0,2,2,2
12434,6.076912403,2.088243723,2,0.0,0.0,0.337366074,2,2,2
12435,6.478509903,1.281332016,2,0.0,0.0,0.0,2,2,2
12436,5.367979527,2.363354206,2,0.0,0.0,0.0,2,2,2
12437,6.401603222,1.553402305,2,0.0,0.0,0.0,2,2,2
12438,5.42895031,1.716409445,2,0.0,0.0,0.0,2,2,2
12439,4.923336983,2.03903842,2,0.0,0.0,0.0,2,2,2
12440,5.591627598,2.398555756,2,0.0,0.0,0.0,2,2,2
12441,6.2177248,2.749929428,2,0.0,0.0,0.0,2,2,2
12442,5.828145981,1.540411711,2,0.0,0.0,0.0,2,2,2
12443,5.819543362,1.607736588,2,0.0,0.0,0.0,2,2,2
12444,6.597548485,1.692403197,2,0.0,0.0,0.0,2,2,2
12445,5.764650345,1.392205238,2,0.0,0.0,0.0,2,2,2
12446,6.342643261,2.538853168,2,0.0,0.0,0.0,2,2,2
12447,6.173652172,2.190297604,2,0.0,0.0,0.0,2,2,2
12448,6.570086002,0.959842026,2,0.0,0.0,0.0,2,2,2
12449,5.585345268,2.664062977,2,0.0,0.0,0.0,2,2,2
12450,4.769399166,2.993265629,2,0.0,0.0,0.0,2,2,2
12451,7.056265831,1.330375075,2,0.0,0.0,0.0,2,2,2
12452,4.698698521,2.34658885,2,0.0,0.0,0.0,2,2,2
12453,5.755691051,2.189025402,2,0.0,0.0,0.0,2,2,2
12454,5.423631668,1.309925079,2,0.0,0.0,0.0,2,2,2
12455,5.031877041,2.676066399,2,0.0,0.0,0.0,2,2,2
12456,6.044491768,1.608021855,2,0.0,0.0,0.0,2,2,2
12457,5.933181763,1.28865993,2,0.0,0.0,0.0,2,2,2
12458,5.093379498,2.318236828,2,0.0,0.0,0.0,2,2,2
12459,6.318703651,2.583041906,2,0.0,0.0,0.0,2,2,2
12460,5.117237091,1.792159677,2,0.0,0.0,0.0,2,2,2
12461,5.755896091,1.356111765,2,0.0,0.0,0.0,2,2,2
12462,5.648867607,2.197086334,2,0.0,0.0,0.0,2,2,2
12463,5.672600269,2.373117924,2,0.0,0.0,0.0,2,2,2
12464,6.148077011,1.651494861,2,0.0,0.0,0.0,2,2,2
12465,6.677785397,1.170758963,2,0.0,0.0,0.0,2,2,2
12466,5.76574707,2.593588829,2,0.0,0.0,0.0,2,2,2
12467,6.330492496,1.118740082,2,0.0,0.0,0.0,2,2,2
12468,5.716082096,1.74595964,2,0.0,0.0,0.0,2,2,2
12469,5.550716877,2.381574154,2,0.0,0.0,0.0,2,2,2
12470,6.536587238,1.463095188,2,0.0,0.0,0.0,2,2,2
12471,6.316635609,1.424853563,2,0.0,0.0,0.0,2,2,2
12472,5.767680645,2.88517189,2,0.0,0.0,0.0,2,2,2
12473,6.183654308,2.233818054,2,0.0,0.0,0.0,2,2,2
12474,6.097483635,1.225703359,2,0.0,0.305645019,0.0,2,2,2
12475,5.681875229,1.086873055,2,0.0,0.0,0.0,2,2,2
12476,6.570921898,2.016350508,2,0.0,0.0,0.0,2,2,2
12477,5.175373554,1.496299744,2,0.0,0.0,0.0,2,2,2
12478,6.069988728,1.390444517,2,0.0,0.0,0.0,2,2,2
12479,6.119331837,1.23553741,2,0.0,0.0,0.0,2,2,2
12480,6.176398754,1.69877398,2,0.0,0.0,0.0,2,2,2
12481,6.212136269,1.790794015,2,0.0,0.0,0.0,2,2,2
12482,5.560995579,3.033442259,2,0.0,0.0,0.0,2,2,2
12483,5.888815403,2.544985294,2,0.0,0.0,0.0,2,2,2
12484,6.97845459,0.995566607,2,0.0,0.0,0.0,2,2,2
12485,4.819885731,1.712721586,2,0.0,0.0,0.0,2,2,2
12486,4.914491653,1.874616146,2,0.0,0.0,0.0,2,2,2
12487,5.456851959,2.168421984,2,0.0,0.0,0.0,2,2,2
12488,6.278495312,2.599393129,2,0.0,0.0,0.0,2,2,2
12489,6.791995525,2.454961777,2,0.0,0.0,0.0,2,2,2
12490,6.325922489,1.549948573,2,0.0,0.0,0.0,2,2,2
12491,6.122482777,2.37055707,2,0.0,0.0,0.0,2,2,2
12492,6.013794422,1.874599338,2,0.0,0.0,0.0,2,2,2
12493,6.278107643,1.445968032,2,0.0,0.0,0.0,2,2,2
12494,6.349108696,1.679647446,2,0.0,0.0,0.0,2,2,2
12495,6.086331844,1.507970095,2,0.0,0.0,0.0,2,2,2
12496,5.905029774,1.35500586,2,0.0,0.0,0.0,2,2,2
12497,7.107125759,1.018833637,2,0.0,0.0,0.0,2,2,2
12498,5.139055252,1.529907703,2,0.0,0.0,0.0,2,2,2
12499,5.480600357,1.471701622,2,0.0,0.0,0.0,2,2,2
12500,5.760180473,2.396744251,2,0.0,0.0,0.0,2,2,2
12501,6.45205164,1.256518722,2,0.0,0.0,0.0,2,2,2
12502,6.779415131,1.461188197,2,0.0,0.0,0.0,2,2,2
12503,4.946088314,2.057895899,2,0.0,0.0,0.0,2,2,2
12504,6.281953812,1.918520689,2,0.0,0.0,0.0,2,2,2
12505,5.050508499,1.97748816,2,0.0,0.0,0.0,2,2,2
12506,6.206584454,1.783767819,2,0.0,0.0,0.0,2,2,2
12507,5.307204247,3.008393764,2,0.0,0.0,0.0,2,2,2
12508,5.259542465,2.138375759,2,0.0,0.0,0.0,2,2,2
12509,6.022239208,1.163692355,2,0.0,0.0,0.0,2,2,2
12510,7.099032402,1.010180712,2,0.0,0.0,0.0,2,2,2
12511,5.501339912,2.252471209,2,0.0,0.0,0.0,2,2,2
12512,5.646021843,1.348944902,2,0.0,0.0,0.0,2,2,2
12513,6.367654324,1.499232292,2,0.0,0.0,0.0,2,2,2
12514,5.559733868,3.21434617,2,0.0,0.0,0.0,2,2,2
12515,4.74652338,1.682312965,2,0.0,0.0,0.0,2,2,2
12516,6.406681061,1.158777595,2,0.0,0.0,0.0,2,2,2
12517,5.491862297,2.53955698,2,0.0,0.0,0.0,2,2,2
12518,4.823143005,2.068353176,2,0.0,0.0,0.0,2,2,2
12519,5.420030117,1.620669484,2,0.0,0.0,0.0,2,2,2
12520,5.855363846,2.018725872,2,0.0,0.0,0.0,2,2,2
12521,6.009763241,1.425634146,2,0.0,0.0,0.0,2,2,2
12522,6.203963757,2.220168591,2,0.0,0.0,0.0,2,2,2
12523,5.10674572,1.50374341,2,0.0,0.0,0.0,2,2,2
12524,6.192030907,1.852073312,2,0.0,0.0,0.0,2,2,2
12525,6.475536346,1.780891418,2,0.0,0.0,0.0,2,2,2
12526,5.883584976,0.987436414,2,0.0,0.0,0.0,2,2,2
12527,5.033628464,1.954132795,2,0.0,0.0,0.0,2,2,2
12528,4.991157055,1.878718615,2,0.0,0.0,0.0,2,2,2
12529,5.928985596,1.493724704,2,0.0,0.0,0.0,2,2,2
12530,5.459131718,1.213202715,2,0.0,0.0,0.0,2,2,2
12531,5.357047081,1.90182662,2,0.0,0.0,0.0,2,2,2
12532,6.581100941,1.497567177,2,0.0,0.0,0.0,2,2,2
12533,5.99593544,3.289556503,2,0.0,0.0,0.0,2,2,2
12534,6.577016354,2.145388365,2,0.0,0.0,0.0,2,2,2
12535,5.652131081,1.810298681,2,0.0,0.0,0.0,2,2,2
12536,6.081948757,1.685724616,2,0.0,0.0,0.0,2,2,2
12537,5.496991158,1.879538178,2,0.0,0.0,0.0,2,2,2
12538,5.181008816,1.985906839,2,0.0,0.0,0.0,2,2,2
12539,6.585273743,2.051667929,2,0.0,0.0,0.0,2,2,2
12540,5.743129253,3.124804497,2,0.0,0.0,0.0,2,2,2
12541,7.137001514,1.062252998,2,0.0,0.0,0.0,2,2,2
12542,5.896969318,1.09991467,2,0.0,0.0,0.0,2,2,2
12543,4.87775135,1.883819818,2,0.0,0.0,0.0,2,2,2
12544,5.673685551,2.058598995,2,0.0,0.0,0.0,2,2,2
12545,6.632854462,1.562833548,2,0.0,0.0,0.0,2,2,2
12546,6.436653614,0.94958365,2,0.0,0.0,0.0,2,2,2
12547,5.355800629,1.425100446,2,0.0,0.0,0.0,2,2,2
12548,5.108725548,1.617036104,2,0.0,0.0,0.0,2,2,2
12549,5.820086479,2.268351555,2,0.0,0.0,0.0,2,2,2
12550,5.03245163,2.070523977,2,0.0,0.0,0.0,2,2,2
12551,5.51924324,1.209877491,2,0.0,0.0,0.0,2,2,2
12552,5.849404335,1.108821869,2,0.0,0.0,0.0,2,2,2
12553,6.34408617,1.131135464,2,0.0,0.0,0.0,2,2,2
12554,5.570715904,2.528567553,2,0.0,0.0,0.0,2,2,2
12555,5.878771305,2.061397791,2,0.0,0.0,0.0,2,2,2
12556,5.619777679,2.824207306,2,0.0,0.0,0.0,2,2,2
12557,6.288654327,1.466284513,2,0.0,0.0,0.0,2,2,2
12558,5.495615482,2.381809711,2,0.0,0.0,0.0,2,2,2
12559,5.664632797,1.71622777,2,0.0,0.0,0.0,2,2,2
12560,5.54950285,1.5375669,2,0.0,0.0,0.0,2,2,2
12561,6.21339941,1.998553038,2,0.0,0.0,0.0,2,2,2
12562,6.638771534,1.001079679,2,0.0,0.0,0.0,2,2,2
12563,6.821173191,4.378150463,2,0.0,0.0,0.0,2,2,2
12564,4.893005848,2.723088026,2,0.0,0.0,0.0,2,2,2
12565,5.017870903,2.047452927,2,0.0,0.0,0.0,2,2,2
12566,5.56808424,2.832458496,2,0.0,0.0,0.0,2,2,2
12567,4.488517761,2.664231777,2,0.0,0.0,0.0,2,2,2
12568,5.010987282,2.637835026,2,0.0,0.0,0.0,2,2,2
12569,5.005179882,2.674102068,2,0.0,0.0,0.0,2,2,2
12570,4.848183155,2.249387503,2,0.0,0.0,0.0,2,2,2
12571,5.55907011,2.468883038,2,0.0,0.0,0.0,2,2,2
12572,4.935112953,2.826122522,2,0.0,0.0,0.0,2,2,2
12573,4.821743011,2.176140785,2,0.0,0.0,0.0,2,2,2
12574,5.02229166,2.136802673,2,0.0,0.0,0.0,2,2,2
12575,4.551103115,2.806733131,2,0.0,0.0,0.0,2,2,2
12576,4.795478821,2.702846527,2,0.0,0.0,0.0,2,2,2
12577,4.980978966,1.797729492,2,0.0,0.0,0.0,2,2,2
12578,4.251518726,2.894328356,2,0.0,0.0,0.0,2,2,2
12579,4.610167027,1.86678195,2,0.0,0.0,0.0,2,2,2
12580,5.814910412,1.779302001,2,0.0,0.0,0.0,2,2,2
12581,5.504431248,2.197468281,2,0.0,0.0,0.0,2,2,2
12582,4.776415825,2.5450418,2,0.0,0.0,0.0,2,2,2
12583,4.705818653,2.178206921,2,0.0,0.0,0.0,2,2,2
12584,4.720582485,1.980260015,2,0.0,0.0,0.267902493,2,2,2
12585,4.960229397,2.031058311,2,0.0,0.0,0.0,2,2,2
12586,4.773447514,2.161313534,2,0.0,0.0,0.0,2,2,2
12587,5.034081459,2.641436815,2,0.0,0.0,0.0,2,2,2
12588,4.386312485,2.306686878,2,0.0,0.0,0.0,2,2,2
12589,1.668089986,8.082938194,6,0.0,0.0,0.0,6,6,6
12590,5.257642746,2.222570896,2,0.0,0.0,0.0,2,2,2
12591,1.04551208,7.86068821,6,0.0,0.0,0.0,6,6,6
12592,4.9037714,2.127382755,2,0.0,0.0,0.0,2,2,2
12593,4.875864029,2.262829542,2,0.0,0.0,0.0,2,2,2
12594,4.611604691,2.618726254,2,0.0,0.0,0.0,2,2,2
12595,3.020569563,7.034340858,6,0.0,0.0,0.0,6,6,6
12596,4.775046825,2.618388414,2,0.0,0.0,0.0,2,2,2
12597,4.776007652,2.471678257,2,0.0,0.0,0.0,2,2,2
12598,5.092931271,2.121468067,2,0.0,0.0,0.0,2,2,2
12599,5.606444836,2.423085928,2,0.0,0.0,0.0,2,2,2
12600,4.376418114,2.071439266,2,0.0,0.0,0.0,2,2,2
12601,4.38551712,2.419639349,2,0.0,0.0,0.0,2,2,2
12602,-0.812990963,7.074246407,16,0.0,0.0,0.0,16,16,16
12603,4.705365658,1.947494864,2,0.0,0.0,0.0,2,2,2
12604,4.634536266,2.057950974,2,0.0,0.0,0.0,2,2,2
12605,4.675089359,2.668288946,2,0.0,0.0,0.0,2,2,2
12606,5.010345936,1.998293519,2,0.0,0.0,0.0,2,2,2
12607,4.816289425,2.277411699,2,0.0,0.0,0.0,2,2,2
12608,4.552538872,2.151290178,2,0.0,0.0,0.0,2,2,2
12609,4.561172009,1.960148692,2,0.0,0.0,0.0,2,2,2
12610,4.892467976,1.852799773,2,0.0,0.0,0.0,2,2,2
12611,5.351572514,3.297674894,2,0.0,0.0,0.0,2,2,2
12612,4.780525208,2.777968645,2,0.0,0.0,0.0,2,2,2
12613,5.057758808,1.608333468,2,0.0,0.0,0.0,2,2,2
12614,4.580823421,2.056156874,2,0.0,0.0,0.0,2,2,2
12615,4.231117725,2.653753519,2,0.0,0.0,0.0,2,2,2
12616,4.977662086,2.889255047,2,0.0,0.0,0.0,2,2,2
12617,2.27719593,8.331151962,6,0.0,0.0,0.0,6,6,6
12618,4.794032574,1.65293932,2,0.0,0.0,0.0,2,2,2
